id,title,author,book_link,genre,date_published,publisher,num_of_page,lang,rate,Image URL,primary_genre,sub_genre
1003,"The Reckoning (Darkest Powers, #3)",Kelley Armstrong,https://www.goodreads.com/book/show/6468666-the-reckoning,"Young Adult,Fantasy",April 6th 2010,Orbit,391.0,English,4.14,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327154591i/6468666.jpg,Young Adult,Fantasy
1004,"Inkspell (Inkworld, #2)","Cornelia Funke,Anthea Bell",https://www.goodreads.com/book/show/28195.Inkspell,"Fantasy,Young Adult",October 1st 2005,The Chicken House,635.0,English,3.9,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1395358683i/28195.jpg,Fantasy,Young Adult
1005,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Christopher McDougall,https://www.goodreads.com/book/show/6289283-born-to-run,"Nonfiction,Sports",May 5th 2009,"Knopf

            ,",287.0,English,4.29,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1631519495i/6289283.jpg,Nonfiction,Sports
1006,"Shatter Me (Shatter Me, #1)",Tahereh Mafi,https://www.goodreads.com/book/show/10429045-shatter-me,"Young Adult,Science Fiction",November 15th 2011,Harper,338.0,English,3.92,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1310649047i/10429045.jpg,Young Adult,Science Fiction
1007,"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,https://www.goodreads.com/book/show/68429.The_Well_of_Ascension,"Fantasy,Fiction",August 21st 2007,Tor Books,796.0,English,4.35,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1619538925i/68429.jpg,Fantasy,Fiction
1010,"Wicked Lovely (Wicked Lovely, #1)",Melissa Marr,https://www.goodreads.com/book/show/305234.Wicked_Lovely,"Fantasy,Young Adult",June 12th 2007,HarperTeen,328.0,English,3.69,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327814035i/305234.jpg,Fantasy,Young Adult
1011,"Bloodlines (Bloodlines, #1)",Richelle Mead,https://www.goodreads.com/book/show/8709527-bloodlines,"Young Adult,Paranormal",August 23rd 2011,Razorbill,421.0,English,4.17,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1297199431i/8709527.jpg,Young Adult,Paranormal
1012,Nothing to Envy: Ordinary Lives in North Korea,Barbara Demick,https://www.goodreads.com/book/show/6178648-nothing-to-envy,"Nonfiction,History",December 29th 2009,Spiegel & Grau,316.0,English,4.41,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320449375i/6178648.jpg,Nonfiction,History
1014,"Soulless (Parasol Protectorate, #1)",Gail Carriger,https://www.goodreads.com/book/show/6381205-soulless,"Science Fiction,Steampunk",October 1st 2009,Orbit,357.0,English,3.87,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1314020848i/6381205.jpg,Science Fiction,Steampunk
1015,"The Cuckoo's Calling (Cormoran Strike, #1)",Robert Galbraith,https://www.goodreads.com/book/show/16160797-the-cuckoo-s-calling,"Mystery,Fiction",April 28th 2013,"Mulholland Books

            ,",456.0,English,3.87,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1540217136i/16160797.jpg,Mystery,Fiction
1016,Why She Left Us,David Dennis,https://www.goodreads.com/book/show/16240980-why-she-left-us,"Suspense,Literary Fiction",November 28th 2012,Createspace,432.0,English,3.46,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1354880275i/16240980.jpg,Suspense,Literary Fiction
1017,The Valley of Unknowing,Philip Sington,https://www.goodreads.com/book/show/15858303-the-valley-of-unknowing,"Historical,Historical Fiction",December 3rd 2012,"W. W. Norton  Company

            ,",298.0,English,3.83,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347286148i/15858303.jpg,Historical,Historical Fiction
1018,"The Ruins of Gorlan (Ranger's Apprentice, #1)",John Flanagan,https://www.goodreads.com/book/show/60400.The_Ruins_of_Gorlan,"Fantasy,Young Adult",June 8th 2006,"Puffin Books

            ,",249.0,English,4.21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1293952830i/60400.jpg,Fantasy,Young Adult
1019,Master of the Senate,Robert A. Caro,https://www.goodreads.com/book/show/86525.Master_of_the_Senate,"Biography,History",April 25th 2003,"Vintage

            ,",1167.0,English,4.29,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388189118i/86525.jpg,Biography,History
1020,Marvel 1602,"Neil Gaiman,Andy Kubert,Richard Isanove,Peter Sanderson,Todd Klein",https://www.goodreads.com/book/show/15719.Marvel_1602,"Sequential Art,Comics",August 2nd 2006,"Marvel

            ,",248.0,English,3.94,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1385102624i/15719.jpg,Sequential Art,Comics
1021,"Where'd You Go, Bernadette",Maria Semple,https://www.goodreads.com/book/show/13526165-where-d-you-go-bernadette,"Fiction,Contemporary",August 14th 2012,"Little, Brown and Company",330.0,English,3.88,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1338822317i/13526165.jpg,Fiction,Contemporary
1022,The Gravedigger's Daughter,Joyce Carol Oates,https://www.goodreads.com/book/show/15972.The_Gravedigger_s_Daughter,"Fiction,Historical",May 29th 2007,"Ecco

            ,",582.0,English,3.56,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386924363i/15972.jpg,Fiction,Historical
1023,Just After Sunset,Stephen King,https://www.goodreads.com/book/show/2906039-just-after-sunset,"Horror,Short Stories",November 11th 2008,"Scribner Book Company

            ,",539.0,English,3.87,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348108664i/2906039.jpg,Horror,Short Stories
1024,"Genghis: Birth of an Empire (Conqueror, #1)",Conn Iggulden,https://www.goodreads.com/book/show/1279686.Genghis,"Historical,Historical Fiction",March 2008,"Dell Publishing Company

            ,",528.0,English,4.34,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1396740724i/1279686.jpg,Historical,Historical Fiction
1025,Sapiens: A Brief History of Humankind,"Yuval Noah Harari,Prottasha Prachurjo Sayed Fayej Ahmed",https://www.goodreads.com/book/show/23692271-sapiens,"Nonfiction,History",2015,"Vintage

            ,",512.0,English,4.39,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1703329310i/23692271.jpg,Nonfiction,History
1026,Melody Jackson and the House on Lafayette Street,B.M.B. Johnson,https://www.goodreads.com/book/show/22441997-melody-jackson-and-the-house-on-lafayette-street,"Fantasy,Young Adult",May 25th 2014,"CreateSpace Publishing

            ,",312.0,English,4.54,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1418318290i/22441997.jpg,Fantasy,Young Adult
1027,America (The Book): A Citizen's Guide to Democracy Inaction,"Jon   Stewart,Ben Karlin,David Javerbaum,Rich Bloomquist,Steve Bodow,Tim Carvell,Eric Drysdale,J.R. Havlan",https://www.goodreads.com/book/show/706.America_The_Book_,"Humor,Nonfiction",2004,Allen Lane,228.0,English,3.98,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1157224104i/706.jpg,Humor,Nonfiction
1028,"Walking On Air (Valance Family, #1)",Catherine Anderson,https://www.goodreads.com/book/show/18210693-walking-on-air,"Romance,Historical",February 4th 2014,Signet,432.0,English,4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1379760128i/18210693.jpg,Romance,Historical
1029,"Blackwell's Wrath (The Vadelah Chronicles, #3)",Julie Rollins,https://www.goodreads.com/book/show/8104722-blackwell-s-wrath,"Christian,Fantasy",November 1st 2007,Gyroscope Books,232.0,English,4.33,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1272479757i/8104722.jpg,Christian,Fantasy
1030,An Abundance of Katherines,John Green,https://www.goodreads.com/book/show/49750.An_Abundance_of_Katherines,"Young Adult,Contemporary",September 21st 2006,Dutton Books for Young Readers,229.0,English,3.55,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1360206426i/49750.jpg,Young Adult,Contemporary
1031,Ghosts of Ophidian,Scott McElhaney,https://www.goodreads.com/book/show/17282393-ghosts-of-ophidian,"Business,Amazon",January 21st 2013,Superluminal,156.0,English,3.67,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1359030889i/17282393.jpg,Business,Amazon
1032,Rant,Chuck Palahniuk,https://www.goodreads.com/book/show/22285.Rant,"Fiction,Science Fiction",May 1st 2007,"Doubleday Books

            ,",320.0,English,3.82,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388248283i/22285.jpg,Fiction,Science Fiction
1033,"Gone (Gone, #1)",Michael  Grant,https://www.goodreads.com/book/show/2536134.Gone,"Young Adult,Science Fiction",June 24th 2008,Katherine Tegen Books,560.0,English,3.86,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1357796831i/2536134.jpg,Young Adult,Science Fiction
1034,Go Set a Watchman,Harper Lee,https://www.goodreads.com/book/show/24817626-go-set-a-watchman,"Fiction,Historical",July 14th 2015,HarperCollins,278.0,English,3.32,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1451442088i/24817626.jpg,Fiction,Historical
1036,"Song of Susannah (The Dark Tower, #6)","Stephen King,Darrel Anderson",https://www.goodreads.com/book/show/5093.Song_of_Susannah,"Fantasy,Fiction",June 1st 2006,"Pocket Books

            ,",544.0,English,3.97,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1554221361i/5093.jpg,Fantasy,Fiction
1037,Trueman Bradley - Aspie Detective,Alexei Maxim Russell,https://www.goodreads.com/book/show/12262889-trueman-bradley---aspie-detective,Mystery,October 15th 2011,"Jessica Kingsley Publishers

            ,",304.0,English,4.23,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1415589727i/12262889.jpg,Mystery,
1038,"Brother Odd (Odd Thomas, #3)",Dean Koontz,https://www.goodreads.com/book/show/14996.Brother_Odd,"Horror,Fiction",November 28th 2006,"Bantam

            ,",364.0,English,3.99,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1406835501i/14996.jpg,Horror,Fiction
1039,The Secret River,Kate Grenville,https://www.goodreads.com/book/show/347698.The_Secret_River,"Historical,Historical Fiction",April 10th 2007,"Canongate U.S.

            ,",334.0,English,3.81,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388508143i/347698.jpg,Historical,Historical Fiction
1040,"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)","Suzanne Collins,Guillaume Fournier,Pilar Ramírez Tello,Hanna Hörl,Sylke Hachmeister,Peter Klöss",https://www.goodreads.com/book/show/7938275-the-hunger-games-trilogy-boxset,"Young Adult,Fiction",August 24th 2010,"Scholastic Press

            ,",1155.0,English,4.48,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1360094673i/7938275.jpg,Young Adult,Fiction
1041,The Round House,Louise Erdrich,https://www.goodreads.com/book/show/13602426-the-round-house,"Fiction,Mystery",October 2nd 2012,HarperCollins,323.0,English,3.96,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1352999408i/13602426.jpg,Fiction,Mystery
1043,Life Expectancy,Dean Koontz,https://www.goodreads.com/book/show/16435.Life_Expectancy,"Horror,Fiction",October 25th 2005,"Bantam Books

            ,",476.0,English,3.95,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1308458308i/16435.jpg,Horror,Fiction
1044,"Bone Crossed (Mercy Thompson, #4)",Patricia Briggs,https://www.goodreads.com/book/show/3128411-bone-crossed,"Fantasy,Urban Fantasy",February 5th 2009,"Orbit

            ,",300.0,English,4.32,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1305738183i/3128411.jpg,Fantasy,Urban Fantasy
1045,Instruction Manual for the 21st Century Samurai,Alexei Maxim Russell,https://www.goodreads.com/book/show/23535198-instruction-manual-for-the-21st-century-samurai,"Cultural,Japan",February 5th 2013,CreateSpace Independent Publishing Platform,86.0,English,3.83,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1415745662i/23535198.jpg,Cultural,Japan
1046,"Iron Kissed (Mercy Thompson, #3)",Patricia Briggs,https://www.goodreads.com/book/show/1412138.Iron_Kissed,"Fantasy,Urban Fantasy",January 2nd 2008,Ace,287.0,English,4.31,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1358229529i/1412138.jpg,Fantasy,Urban Fantasy
1047,"Hard Eight (Stephanie Plum, #8)","Janet Evanovich,Lorelei King",https://www.goodreads.com/book/show/6425.Hard_Eight,"Mystery,Fiction",June 16th 2003,"St. Martin's Press

            ,",326.0,English,4.14,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1479699438i/6425.jpg,Mystery,Fiction
1048,"Six of Crows (Six of Crows, #1)",Leigh Bardugo,https://www.goodreads.com/book/show/23437156-six-of-crows,"Fantasy,Young Adult",September 29th 2015,Henry Holt & Company,465.0,English,4.47,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1651710803i/23437156.jpg,Fantasy,Young Adult
1049,Bossypants,Tina Fey,https://www.goodreads.com/book/show/9418327-bossypants,"Nonfiction,Autobiography",April 5th 2011,Reagan Arthur Books,283.0,English,3.95,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1481509554i/9418327.jpg,Nonfiction,Autobiography
1050,"Dead Witch Walking (The Hollows, #1)",Kim Harrison,https://www.goodreads.com/book/show/30264.Dead_Witch_Walking,"Fantasy,Urban Fantasy",July 1st 2004,"HarperTorch

            ,",416.0,English,4.02,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1391713381i/30264.jpg,Fantasy,Urban Fantasy
1051,The Book of Salt,Monique Truong,https://www.goodreads.com/book/show/2719.The_Book_of_Salt,"Fiction,Historical",June 15th 2004,"Mariner Books

            ,",261.0,English,3.52,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1441635660i/2719.jpg,Fiction,Historical
1052,"Across the Nightingale Floor (Tales of the Otori, #1)",Lian Hearn,https://www.goodreads.com/book/show/77160.Across_the_Nightingale_Floor,"Fantasy,Fiction",January 1st 2002,Riverhead Books,305.0,English,4.06,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1438630231i/77160.jpg,Fantasy,Fiction
1053,The Children of Húrin,"J.R.R. Tolkien,Christopher Tolkien,Alan       Lee",https://www.goodreads.com/book/show/597790.The_Children_of_H_rin,"Fantasy,Fiction",April 16th 2007,HarperCollins,313.0,English,3.97,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1390692771i/597790.jpg,Fantasy,Fiction
1054,The Nix,Nathan  Hill,https://www.goodreads.com/book/show/28251002-the-nix,"Fiction,Historical",August 30th 2016,Knopf,640.0,English,4.05,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1474083394i/28251002.jpg,Fiction,Historical
1055,"Phantom Wolf (Phantom Wolf, #1)",Kia Carrington-Russell,https://www.goodreads.com/book/show/22404103-phantom-wolf,"Fantasy,Contemporary",June 19th 2014,"Crystal Publishing

            ,",191.0,English,3.52,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1467009833i/22404103.jpg,Fantasy,Contemporary
1056,"Shopaholic and Sister (Shopaholic, #4)",Sophie Kinsella,https://www.goodreads.com/book/show/9417.Shopaholic_and_Sister,"Womens Fiction,Chick Lit",November 28th 2006,"Dell Publishing Company

            ,",388.0,English,3.67,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1631193011i/9417.jpg,Womens Fiction,Chick Lit
1057,"Lirael (Abhorsen, #2)",Garth Nix,https://www.goodreads.com/book/show/47624.Lirael,"Fantasy,Young Adult",December 30th 2015,"Eos

            ,",464.0,English,4.24,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1266458951i/47624.jpg,Fantasy,Young Adult
1058,Half the Sky: Turning Oppression Into Opportunity for Women Worldwide,"Nicholas D. Kristof,Sheryl WuDunn",https://www.goodreads.com/book/show/6260997-half-the-sky,"Nonfiction,Feminism",September 8th 2009,"Knopf Publishing Group

            ,",294.0,English,4.26,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320486170i/6260997.jpg,Nonfiction,Feminism
1059,The Purpose Driven Life: What on Earth Am I Here for?,Rick Warren,https://www.goodreads.com/book/show/56495.The_Purpose_Driven_Life,"Christian,Nonfiction",February 1st 2007,"Zondervan Publishing Company

            ,",334.0,English,3.94,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1440111652i/56495.jpg,Christian,Nonfiction
1060,American Born Chinese,Gene Luen Yang,https://www.goodreads.com/book/show/118944.American_Born_Chinese,"Sequential Art,Graphic Novels",September 5th 2006,"First Second

            ,",240.0,English,3.88,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1317066615i/118944.jpg,Sequential Art,Graphic Novels
1061,"Wolves of the Calla (The Dark Tower, #5)","Stephen King,Bernie Wrightson",https://www.goodreads.com/book/show/4978.Wolves_of_the_Calla,"Fantasy,Fiction",February 1st 2006,"Pocket Books

            ,",931.0,English,4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1419360231i/4978.jpg,Fantasy,Fiction
1062,Peony in Love,Lisa See,https://www.goodreads.com/book/show/24472.Peony_in_Love,"Historical,Historical Fiction",June 26th 2007,Random House,273.0,English,3.62,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1438435175i/24472.jpg,Historical,Historical Fiction
1063,"The Devil Wears Prada (The Devil Wears Prada, #1)",Lauren Weisberger,https://www.goodreads.com/book/show/5139.The_Devil_Wears_Prada,"Womens Fiction,Chick Lit",May 30th 2006,"Anchor Books

            ,",432.0,English,3.77,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388179604i/5139.jpg,Womens Fiction,Chick Lit
1064,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,David Grann,https://www.goodreads.com/book/show/3398625-the-lost-city-of-z,"Nonfiction,History",February 24th 2009,Doubleday/Random House (NY),339.0,English,3.84,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320487318i/3398625.jpg,Nonfiction,History
1065,Saving CeeCee Honeycutt,"Beth Hoffman,Jenna Lamia",https://www.goodreads.com/book/show/6617928-saving-ceecee-honeycutt,"Fiction,Historical",January 12th 2010,Penguin Audio,10.0,English,3.92,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348364490i/6617928.jpg,Fiction,Historical
1066,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,"Todd Burpo,Lynn Vincent",https://www.goodreads.com/book/show/7933292-heaven-is-for-real,"Nonfiction,Christian",2010,Thomas Nelson,162.0,English,4.0,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348467278i/7933292.jpg,Nonfiction,Christian
1067,"Child 44 (Leo Demidov, #1)",Tom Rob Smith,https://www.goodreads.com/book/show/2161733.Child_44,"Fiction,Historical",April 1st 2009,"Grand Central Publishing

            ,",509.0,English,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1326549060i/2161733.jpg,Fiction,Historical
1068,"Lover Eternal (Black Dagger Brotherhood, #2)",J.R. Ward,https://www.goodreads.com/book/show/35729.Lover_Eternal,"Romance,Fantasy",March 7th 2006,Signet,441.0,English,4.32,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1300845974i/35729.jpg,Romance,Fantasy
1069,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,https://www.goodreads.com/book/show/17927395-a-court-of-mist-and-fury,"Fantasy,Romance",May 3rd 2016,Bloomsbury USA Childrens,626.0,English,4.59,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1546406996i/17927395.jpg,Fantasy,Romance
1070,The Silver Linings Playbook,Matthew Quick,https://www.goodreads.com/book/show/13539044-the-silver-linings-playbook,"Fiction,Contemporary",October 16th 2012,"Sarah Crichton Books

            ,",289.0,English,3.98,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1630676434i/13539044.jpg,Fiction,Contemporary
1071,"Trust: A New Beginning (Trust Trilogy, #1)",Cristiane Serruya,https://www.goodreads.com/book/show/16160314-trust,"Romance,Adult Fiction",November 14th 2012,CreateSpace,464.0,English,3.49,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1353446926i/16160314.jpg,Romance,Adult Fiction
1072,Oblivion: Stories,David Foster Wallace,https://www.goodreads.com/book/show/6749.Oblivion,"Short Stories,Fiction",August 30th 2005,"Back Bay Books

            ,",329.0,English,4.06,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1311905400i/6749.jpg,Short Stories,Fiction
1073,The People of Paper,Salvador Plascencia,https://www.goodreads.com/book/show/43603.The_People_of_Paper,"Fiction,Magical Realism",November 13th 2006,"Mariner Books

            ,",256.0,English,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1509762508i/43603.jpg,Fiction,Magical Realism
1074,My Life in France,"Julia Child,Alex Prud'Homme",https://www.goodreads.com/book/show/5084.My_Life_in_France,"Nonfiction,Autobiography",April 4th 2006,"Knopf Publishing Group

            ,",336.0,English,4.1,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1395564378i/5084.jpg,Nonfiction,Autobiography
1075,Duma Key,Stephen King,https://www.goodreads.com/book/show/472343.Duma_Key,"Horror,Fiction",January 22nd 2008,Scribner Book Company,611.0,English,3.94,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1620172619i/472343.jpg,Horror,Fiction
1076,The Inheritance of Loss,Kiran Desai,https://www.goodreads.com/book/show/95186.The_Inheritance_of_Loss,"Fiction,Cultural",2005,Grove Press,357.0,English,3.44,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327909065i/95186.jpg,Fiction,Cultural
1077,Marie Antoinette: The Journey,Antonia Fraser,https://www.goodreads.com/book/show/17157.Marie_Antoinette,"History,Biography",September 12th 2006,"Anchor Books

            ,",512.0,English,3.88,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388200308i/17157.jpg,History,Biography
1078,"Are You There, Vodka? It's Me, Chelsea",Chelsea Handler,https://www.goodreads.com/book/show/40173.Are_You_There_Vodka_It_s_Me_Chelsea,"Humor,Nonfiction",May 1st 2007,HarperCollins Publishers,264.0,English,3.83,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1215803088i/40173.jpg,Humor,Nonfiction
1079,The God Complex,Chris Titus,https://www.goodreads.com/book/show/12279098-the-god-complex,"Mystery,Thriller",June 23rd 2011,CreateSpace,278.0,English,3.84,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327139102i/12279098.jpg,Mystery,Thriller
1080,"The Unbecoming of Mara Dyer (Mara Dyer, #1)",Michelle Hodkin,https://www.goodreads.com/book/show/11408650-the-unbecoming-of-mara-dyer,"Young Adult,Fantasy",September 27th 2011,Simon & Schuster Books for Young Readers,456.0,English,4.02,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1336655755i/11408650.jpg,Young Adult,Fantasy
1081,"The Likeness (Dublin Murder Squad, #2)",Tana French,https://www.goodreads.com/book/show/1914973.The_Likeness,"Mystery,Fiction",August 1st 2008,"Viking Adult

            ,",466.0,English,4.04,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348934952i/1914973.jpg,Mystery,Fiction
1082,Curiosity kills the KatHA,Ashok  Kallarakkal,https://www.goodreads.com/book/show/16069963-curiosity-kills-the-katha,Short Stories,August 1st 2012,Leadstart   Corp.,148.0,English,3.71,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1349573041i/16069963.jpg,Short Stories,
1083,The Lace Reader,Brunonia Barry,https://www.goodreads.com/book/show/1951125.The_Lace_Reader,"Fiction,Mystery",July 2007,"Flap Jacket Press

            ,",353.0,English,3.48,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1562776620i/1951125.jpg,Fiction,Mystery
1084,Alexander Hamilton,Ron Chernow,https://www.goodreads.com/book/show/16130.Alexander_Hamilton,"History,Biography",March 29th 2005,"Penguin Books

            ,",818.0,English,4.17,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1436131915i/16130.jpg,History,Biography
1085,"The Snowman (Harry Hole, #7)","Jo Nesbø,Don Bartlett",https://www.goodreads.com/book/show/9572203-the-snowman,"Mystery,Mystery",May 10th 2011,"Knopf

            ,",383.0,English,4.01,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1355881478i/9572203.jpg,Mystery,Mystery
1086,"Persepolis 2: The Story of a Return (Persepolis, #2)","Marjane Satrapi,Anjali Singh",https://www.goodreads.com/book/show/9517.Persepolis_2,"Sequential Art,Graphic Novels",August 2nd 2005,"Pantheon Books

            ,",187.0,English,4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327865598i/9517.jpg,Sequential Art,Graphic Novels
1087,"The Angel Experiment (Maximum Ride, #1)",James Patterson,https://www.goodreads.com/book/show/13152.The_Angel_Experiment,"Young Adult,Fantasy",May 5th 2006,"Grand Central Publishing

            ,",445.0,English,4.06,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1339277875i/13152.jpg,Young Adult,Fantasy
1088,"Heat: An Amateur's Adventures as Kitchen Slave, Line Cook, Pasta-Maker, and Apprentice to a Dante-Quoting Butcher in Tuscany",Bill Buford,https://www.goodreads.com/book/show/139220.Heat,"Food and Drink,Food",May 30th 2006,"Knopf

            ,",336.0,English,3.9,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320554917i/139220.jpg,Food and Drink,Food
1089,"1st to Die (Women's Murder Club, #1)",James Patterson,https://www.goodreads.com/book/show/13137.1st_to_Die,"Mystery,Fiction",May 20th 2005,"Grand Central Publishing

            ,",424.0,English,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1522906581i/13137.jpg,Mystery,Fiction
1090,The Warmth of Other Suns: The Epic Story of America's Great Migration,Isabel Wilkerson,https://www.goodreads.com/book/show/8171378-the-warmth-of-other-suns,"History,Nonfiction",September 7th 2010,Random House,622.0,English,4.39,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1433354252i/8171378.jpg,History,Nonfiction
1091,"Where She Went (If I Stay, #2)",Gayle Forman,https://www.goodreads.com/book/show/8492825-where-she-went,"Young Adult,Romance",April 5th 2011,Dutton Juvenile,264.0,English,4.0,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347810457i/8492825.jpg,Young Adult,Romance
1093,The Lost: A Search for Six of Six Million,Daniel Mendelsohn,https://www.goodreads.com/book/show/112286.The_Lost,"Nonfiction,History",September 19th 2006,"Harper

            ,",512.0,English,3.92,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347815813i/112286.jpg,Nonfiction,History
